fault,depth_below_trace_m,Y_m,top_elevation_m,admissible_model_count,admissible_models,x_min_m,x_median_m,x_max_m,x_spread_m,x_single_plane_m,x_segmented_plane_m,x_quadratic_surface_m,x_trace_constrained_ruled_m
F2,200.0,754.7296060835943,1937.2236921402548,2,single_plane;segmented_plane,-2748.347431626753,-2592.2652046838775,-2436.1829777408857,312.16445388586726,-2436.1829777408857,-2748.347431626753,,
F2,200.0,764.3435100000352,1936.3442376585929,2,single_plane;segmented_plane,-2776.938227235689,-2616.4854774255073,-2456.0327276153257,320.9054996203631,-2456.0327276153257,-2776.938227235689,,
F2,300.0,-389.3249599998817,1765.7628173828125,2,single_plane;segmented_plane,-1.4313259017653763,254.95862531941384,511.34857654059306,512.7799024423584,511.34857654059306,-1.4313259017653763,,
F2,300.0,-379.7110560834408,1765.7628173828125,2,single_plane;segmented_plane,0.6877682940103114,245.408877426642,490.1299865592737,489.44221826526336,490.1299865592737,0.6877682940103114,,
F2,300.0,-370.0971521669999,1765.7628173828125,2,single_plane;segmented_plane,2.806862489785999,235.85912953387015,468.9113965779543,466.1045340881683,468.9113965779543,2.806862489785999,,
F2,300.0,-360.48324824962765,1765.7628173828125,2,single_plane;segmented_plane,4.925956685678102,226.30938164005056,447.69280659453943,442.7668499088613,447.69280659453943,4.925956685678102,,
F2,300.0,-350.86934433318675,1765.7628173828125,2,single_plane;segmented_plane,7.04505088145379,216.75963374739513,426.47421661322005,419.4291657317663,426.47421661322005,7.04505088145379,,
F2,300.0,-341.25544041674584,1765.7628173828125,2,single_plane;segmented_plane,9.164145077229477,207.20988585450687,405.25562663190067,396.0914815546712,405.25562663190067,9.164145077229477,,
F2,300.0,-331.64153650030494,1765.7628173828125,2,single_plane;segmented_plane,11.283239273005165,197.66013796173502,384.03703665046487,372.7537973774597,384.03703665046487,11.283239273005165,,
F2,300.0,-322.0276325829327,1765.7628173828125,2,single_plane;segmented_plane,13.402333468897268,188.11039006803185,362.8184466671664,349.4161131982692,362.8184466671664,13.402333468897268,,
F2,300.0,-312.4137286664918,1765.7628173828125,2,single_plane;segmented_plane,15.521427664672956,178.56064217514358,341.59985668573063,326.0784290210577,341.59985668573063,15.521427664672956,,
F2,300.0,-302.7998247500509,1765.7628173828125,2,single_plane;segmented_plane,17.640521860448644,169.01089428248815,320.38126670441125,302.7407448439626,320.38126670441125,17.640521860448644,,
F2,300.0,-293.18592083361,1765.7628173828125,2,single_plane;segmented_plane,19.75961605622433,159.4611463895999,299.16267672309186,279.40306066686753,299.16267672309186,19.75961605622433,,
F2,300.0,-283.57201691623777,1765.7628173828125,2,single_plane;segmented_plane,21.878710252116434,149.91139849589672,277.944086739677,256.06537648756057,277.944086739677,21.878710252116434,,
F2,300.0,-273.95811299979687,1765.7628173828125,2,single_plane;segmented_plane,23.997804447892122,140.36165060312487,256.7254967583576,232.7276923104655,256.7254967583576,23.997804447892122,,
F2,300.0,-264.34420908335596,1765.7628173828125,2,single_plane;segmented_plane,26.11689864366781,130.81190271035302,235.50690677703824,209.39000813337043,235.50690677703824,26.11689864366781,,
F2,300.0,-254.73030516691506,1765.7628173828125,2,single_plane;segmented_plane,28.235992839327082,121.26215481758118,214.28831679571886,186.05232395639177,214.28831679571886,28.235992839327082,,
F2,300.0,-245.11640124954283,1765.7628173828125,2,single_plane;segmented_plane,30.3550870353356,111.71240692376159,193.069726812304,162.7146397769684,193.069726812304,30.3550870353356,,
F2,300.0,-235.50249733310193,1765.7628173828125,2,single_plane;segmented_plane,32.47418123111129,102.16265903110616,171.85113683098461,139.37695559987333,171.85113683098461,32.47418123111129,,
F2,300.0,-225.88859341666102,1765.7628173828125,2,single_plane;segmented_plane,34.593275426886976,92.6129111382179,150.63254684966523,116.03927142277826,150.63254684966523,34.593275426886976,,
F2,300.0,-216.27468950022012,1765.7628173828125,2,single_plane;segmented_plane,36.71236962254625,83.06316324544605,129.41395686834585,92.7015872457996,129.41395686834585,36.71236962254625,,
F2,300.0,-206.6607855828479,1751.2409685865127,2,single_plane;segmented_plane,60.49363335745875,95.64587470795959,130.79811605834402,70.30448270088527,130.79811605834402,60.49363335745875,,
F2,300.0,-197.046881666407,1741.8891454058305,2,single_plane;segmented_plane,76.56279562506825,100.34905351581983,124.13531140657142,47.57251578150317,124.13531140657142,76.56279562506825,,
F2,300.0,-187.43297774996608,1745.438006443777,2,single_plane;segmented_plane,73.38807148172054,85.39055748179089,97.39304348186124,24.004972000140697,97.39304348186124,73.38807148172054,,
F2,300.0,-177.81907383259386,1740.325076323987,2,single_plane;segmented_plane,83.13409807777498,83.63332414103206,84.13255020428915,0.9984521265141666,84.13255020428915,83.13409807777498,,
F2,300.0,-168.20516991615295,1755.751144530774,2,single_plane;segmented_plane,38.903825195971876,50.573014169349335,62.242203142726794,23.33837794675492,38.903825195971876,62.242203142726794,,
F2,300.0,-158.59126599971205,1776.1252417371122,2,single_plane;segmented_plane,-14.026333694346249,9.971512146410532,33.969357987167314,47.99569168151356,-14.026333694346249,33.969357987167314,,
F2,300.0,-148.97736208327115,1798.1608186997264,2,single_plane;segmented_plane,-69.54252764920238,-33.16221794846933,3.2180917522637174,72.7606194014661,-69.54252764920238,3.2180917522637174,,
F2,300.0,-139.36345816683024,1796.608287769048,2,single_plane;segmented_plane,-88.34465759829618,-40.3457844958175,7.653088606661186,95.99774620495737,-88.34465759829618,7.653088606661186,,
F2,300.0,-129.74955424945801,1783.569364489777,2,single_plane;segmented_plane,-89.26862005132716,-30.023170159664005,29.222279731882736,118.4908997832099,-89.26862005132716,29.222279731882736,,
F2,300.0,-120.13565033301711,1768.2270622792578,2,single_plane;segmented_plane,-86.60745384788606,-16.19002205436118,54.227409739163704,140.83486358704977,-86.60745384788606,54.227409739163704,,
F2,300.0,-110.5217464165762,1779.9982928098184,2,single_plane;segmented_plane,-126.14755198406056,-43.68006700882688,38.78741796640679,164.93496995046735,-126.14755198406056,38.78741796640679,,
F2,300.0,-100.9078425001353,1788.3291906555685,2,single_plane;segmented_plane,-160.33289275853895,-65.9267697148025,28.479353328817524,188.81224608735647,-160.33289275853895,28.479353328817524,,
F2,300.0,-91.2939385836944,1780.4211389326983,2,single_plane;segmented_plane,-169.24287713109516,-63.42401411454193,42.39484890201129,211.63772603310645,-169.24287713109516,42.39484890201129,,
F2,300.0,-81.68003466632217,1768.0143902683587,2,single_plane;segmented_plane,-171.15079723694362,-54.064884467516094,63.021028302027844,234.17182553897143,-171.15079723694362,63.021028302027844,,
F2,300.0,-72.06613074988127,1752.8053831074133,2,single_plane;segmented_plane,-168.6971001108177,-40.43488868162967,87.82732274755836,256.52442285837606,-168.6971001108177,87.82732274755836,,
F2,300.0,-62.45222683344036,1742.4622795007294,2,single_plane;segmented_plane,-173.8170114889508,-34.22091919905506,105.37517309072427,279.1921845796751,-173.8170114889508,105.37517309072427,,
F2,300.0,-52.83832291699946,1749.186011941462,2,single_plane;segmented_plane,-205.50085558497813,-54.01817325002048,97.46450908493716,302.9653646699153,-205.50085558497813,97.46450908493716,,
F2,300.0,-43.22441899962723,1755.9097443828457,2,single_plane;segmented_plane,-237.18469968403224,-73.81542730284855,89.55384507845156,326.7385447624838,-237.18469968403224,89.55384507845156,,
F2,300.0,-33.61051508318633,1757.7866151429953,2,single_plane;segmented_plane,-261.32457328541204,-86.22567638917826,88.87322050705552,350.1977937924676,-261.32457328541204,88.87322050705552,,
F2,300.0,-23.996611166745424,1755.5107144234055,2,single_plane;segmented_plane,-279.0008034866769,-92.50091854040511,93.99896640598308,372.99976989266,-279.0008034866769,93.99896640598308,,
F2,300.0,-14.38270725030452,1733.8638555487078,2,single_plane;segmented_plane,-266.5268155875383,-85.07000553363468,96.38680452026892,362.9136201078072,-266.5268155875383,96.38680452026892,,
F2,300.0,-4.768803332932293,1719.3551139862518,2,single_plane;segmented_plane,-265.16305734799244,-88.51815438363701,88.12674858071841,353.28980592871085,-265.16305734799244,88.12674858071841,,
F2,300.0,4.845100584439933,1732.634058682101,2,single_plane;segmented_plane,-307.04985979024787,-134.31696018541697,38.41593941941392,345.4657992096618,-307.04985979024787,38.41593941941392,,
F2,300.0,14.459004499949515,1739.9452758896316,2,single_plane;segmented_plane,-339.64810335519724,-171.02047185925767,-2.3928403633181006,337.25526299187914,-339.64810335519724,-2.3928403633181006,,
F2,300.0,24.07290841639042,1744.2818257169197,2,single_plane;segmented_plane,-367.61638129968196,-203.19035246339627,-38.764323627226986,328.852057672455,-367.61638129968196,-38.764323627226986,,
F2,300.0,33.686812333762646,1772.210836380848,2,single_plane;segmented_plane,-432.30549845600035,-271.3170308514964,-110.32856324710883,321.9769352088915,-432.30549845600035,-110.32856324710883,,
F2,300.0,43.30071625020355,1808.149213968018,2,single_plane;segmented_plane,-509.46091478073504,-351.65062520094216,-193.8403356212657,315.62057915946934,-509.46091478073504,-193.8403356212657,,
F2,300.0,52.914620166644454,1829.1328527336327,2,single_plane;segmented_plane,-563.3398037651787,-409.192001163261,-255.04419856134336,308.2956052038353,-563.3398037651787,-255.04419856134336,,
F2,300.0,62.52852408308536,1826.5199952327584,2,single_plane;segmented_plane,-580.4915725348983,-430.7704290264519,-281.0492855180055,299.4422870168928,-580.4915725348983,-281.0492855180055,,
F2,300.0,72.14242800045758,1818.3062157893928,2,single_plane;segmented_plane,-588.9257024175022,-443.8126037613256,-298.699505105149,290.2261973123532,-588.9257024175022,-298.699505105149,,
F2,300.0,81.75633191689849,1805.2871677678047,2,single_plane;segmented_plane,-589.880600011209,-449.5311647451017,-309.18172947887797,280.69887053233106,-589.880600011209,-309.18172947887797,,
F2,300.0,91.3702358333394,1788.311892233965,2,single_plane;segmented_plane,-584.677768008085,-449.22011849016417,-313.76246897224337,270.9152990358416,-584.677768008085,-313.76246897224337,,
F2,300.0,100.9841397497803,1806.3176858197517,2,single_plane;segmented_plane,-633.9217452384764,-502.22302016208414,-370.52429508569185,263.3974501527846,-633.9217452384764,-370.52429508569185,,
F2,300.0,110.59804366715252,1824.0746448341804,2,single_plane;segmented_plane,-682.7784201734466,-554.8466780422023,-426.91493591095787,255.8634842624888,-682.7784201734466,-426.91493591095787,,
F2,300.0,120.21194758359343,1836.082258238566,2,single_plane;segmented_plane,-722.6864399758633,-598.7078732454684,-474.7293065151898,247.9571334606735,-722.6864399758633,-474.7293065151898,,
F2,300.0,129.82585150003433,1840.457801538293,2,single_plane;segmented_plane,-750.7154098949395,-630.9371830213349,-511.15895614773035,239.5564537472092,-750.7154098949395,-511.15895614773035,,
F2,300.0,139.43975541647524,1835.4703130723035,2,single_plane;segmented_plane,-764.1711487143766,-648.8964833162026,-533.6218179180287,230.54933079634796,-764.1711487143766,-533.6218179180287,,
F2,300.0,149.05365933384746,1829.8170519516552,2,single_plane;segmented_plane,-776.5906357106287,-665.8410928240046,-555.0915499372641,221.49908577336464,-776.5906357106287,-555.0915499372641,,
F2,300.0,158.66756325028837,1825.043524007647,2,single_plane;segmented_plane,-790.379396590637,-684.1264860716183,-577.8735755525995,212.50582103803757,-790.379396590637,-577.8735755525995,,
F2,300.0,168.28146716672927,1825.5286814184635,2,single_plane;segmented_plane,-812.3531170942588,-710.4265365104657,-608.4999559266726,203.85316116758625,-812.3531170942588,-608.4999559266726,,
F2,300.0,177.89537108317018,1834.901425306968,2,single_plane;segmented_plane,-848.1600547543494,-750.2719797743484,-652.3839047943475,195.77614996000196,-848.1600547543494,-652.3839047943475,,
F2,300.0,187.5092750005424,1848.611415492256,2,single_plane;segmented_plane,-890.7177644101903,-796.7277333894745,-702.7377023686422,187.98006204154808,-890.7177644101903,-702.7377023686422,,
F2,300.0,197.1231789169833,1855.8563013961457,2,single_plane;segmented_plane,-923.2127656234661,-833.330150849768,-743.4475360760698,179.7652295473963,-923.2127656234661,-743.4475360760698,,
F2,300.0,206.7370828334242,1855.5647153868167,2,single_plane;segmented_plane,-943.9775121911662,-858.4463821746176,-772.915252158069,171.06226003309712,-943.9775121911662,-772.915252158069,,
F2,300.0,216.35098674986511,1859.1626734655213,2,single_plane;segmented_plane,-970.7961979407119,-889.490589864552,-808.1849817883922,162.61121615231968,-970.7961979407119,-808.1849817883922,,
F2,300.0,225.96489066630602,1883.2230127467449,2,single_plane;segmented_plane,-1029.4638635480078,-951.7211035577348,-873.9783435674617,155.4855199805461,-1029.4638635480078,-873.9783435674617,,
F2,300.0,235.57879458367825,1902.771419686413,2,single_plane;segmented_plane,-1081.1088644516421,-1007.0750713970046,-933.0412783423671,148.067586109275,-1081.1088644516421,-933.0412783423671,,
F2,300.0,245.19269850011915,1901.5141402791437,2,single_plane;segmented_plane,-1100.3705430588452,-1030.7195087249856,-961.0684743911261,139.30206866771914,-1100.3705430588452,-961.0684743911261,,
F2,300.0,254.80660241656005,1899.0041369745973,2,single_plane;segmented_plane,-1117.682400783524,-1052.4546946118353,-987.2269884401467,130.45541234337725,-1117.682400783524,-987.2269884401467,,
F2,300.0,264.42050633300096,1889.6867434819883,2,single_plane;segmented_plane,-1124.398794039269,-1063.8148732408881,-1003.2309524426237,121.1678415966453,-1124.398794039269,-1003.2309524426237,,
F2,300.0,274.0344102503732,1880.6655125684435,2,single_plane;segmented_plane,-1131.5761539812665,-1075.6264273368288,-1019.6767006925074,111.8994532887591,-1131.5761539812665,-1019.6767006925074,,
F2,300.0,283.6483141668141,1872.3427615692265,2,single_plane;segmented_plane,-1139.8406734508462,-1088.5025207002182,-1037.1643679494737,102.67630550137255,-1139.8406734508462,-1037.1643679494737,,
F2,300.0,293.262218083255,1866.912919210092,2,single_plane;segmented_plane,-1152.6079039244214,-1105.7876382721588,-1058.9673726198962,93.6405313045252,-1152.6079039244214,-1058.9673726198962,,
F2,300.0,302.8761219996959,1862.377277334696,2,single_plane;segmented_plane,-1166.7669261407573,-1124.4355889200233,-1082.1042516992893,84.66267444146797,-1166.7669261407573,-1082.1042516992893,,
F2,300.0,312.4900259170681,1858.0075800344,2,single_plane;segmented_plane,-1181.1842352797976,-1143.3364523788914,-1105.4886694781017,75.69556580169592,-1181.1842352797976,-1105.4886694781017,,
F2,300.0,322.103929833509,1853.535680637054,2,single_plane;segmented_plane,-1195.4424704313278,-1162.0815516629955,-1128.7206328946631,66.72183753666468,-1195.4424704313278,-1128.7206328946631,,
F2,300.0,331.71783374994993,1848.504421153322,2,single_plane;segmented_plane,-1208.83008119429,-1179.9741414249875,-1151.1182016555686,57.711879538721405,-1208.83008119429,-1151.1182016555686,,
F2,300.0,341.33173766639084,1843.6798048871851,2,single_plane;segmented_plane,-1222.5393248897744,-1198.1816719825147,-1173.824019075255,48.715305814519525,-1222.5393248897744,-1173.824019075255,,
F2,300.0,350.94564158376306,1839.981037103336,2,single_plane;segmented_plane,-1238.0009123288328,-1218.1050857007504,-1198.2092590727843,39.79165325604845,-1238.0009123288328,-1198.2092590727843,,
F2,300.0,360.55954550020397,1839.1114840622597,2,single_plane;segmented_plane,-1257.8660734489094,-1242.3404490301618,-1226.8148246114142,31.051248837495223,-1257.8660734489094,-1226.8148246114142,,
F2,300.0,370.17344941664487,1849.3119628417955,2,single_plane;segmented_plane,-1294.9613514839439,-1283.4474264890887,-1271.9335014942335,23.027849989710376,-1294.9613514839439,-1271.9335014942335,,
F2,300.0,379.7873533330858,1875.488911453772,2,single_plane;segmented_plane,-1356.923445402179,-1348.9038221372757,-1340.884198872489,16.03924652968999,-1356.923445402179,-1340.884198872489,,
F2,300.0,389.401257250458,1891.8704646686128,2,single_plane;segmented_plane,-1403.639349369565,-1399.4312515424099,-1395.2231537153712,8.41619565419387,-1403.639349369565,-1395.2231537153712,,
F2,300.0,399.0151611668989,1895.2424571685744,2,single_plane;segmented_plane,-1430.155811616918,-1430.1310696124565,-1430.1063276078785,0.0494840090395882,-1430.1063276078785,-1430.155811616918,,
F2,300.0,408.6290650833398,1895.4366691739397,2,single_plane;segmented_plane,-1460.3481901782798,-1455.9876959767425,-1451.6272017752053,8.720988403074443,-1451.6272017752053,-1460.3481901782798,,
F2,300.0,418.2429689997807,1906.633194199697,2,single_plane;segmented_plane,-1506.9526642870624,-1498.6127276017796,-1490.2727909163805,16.67987337068189,-1490.2727909163805,-1506.9526642870624,,
F2,300.0,427.85687291715294,1903.7069788813133,2,single_plane;segmented_plane,-1532.4903169504832,-1519.7135730837472,-1506.9368292171275,25.553487733355723,-1506.9368292171275,-1532.4903169504832,,
F2,300.0,437.47077683359385,1898.138318096104,2,single_plane;segmented_plane,-1554.086246865918,-1536.7871202685637,-1519.4879936712096,34.59825319470838,-1519.4879936712096,-1554.086246865918,,
F2,300.0,447.08468075003475,1899.5192187963823,2,single_plane;segmented_plane,-1586.048803044483,-1564.4523551426828,-1542.855907240766,43.192895803716965,-1542.855907240766,-1586.048803044483,,
F2,300.0,456.69858466647565,1903.1779342939951,2,single_plane;segmented_plane,-1621.409164214041,-1595.5891619997565,-1569.7691597854719,51.64000442856923,-1569.7691597854719,-1621.409164214041,,
F2,300.0,466.3124885838479,1909.919314392084,2,single_plane;segmented_plane,-1661.367920821067,-1631.4241963325767,-1601.4804718440864,59.88744897698052,-1601.4804718440864,-1661.367920821067,,
F2,300.0,475.9263925002888,1916.868793662161,2,single_plane;segmented_plane,-1701.6370979237836,-1667.5763904496562,-1633.5156829755288,68.12141494825482,-1633.5156829755288,-1701.6370979237836,,
F2,300.0,485.5402964167297,1924.8546904430232,2,single_plane;segmented_plane,-1743.4522938667797,-1705.30816776969,-1667.1640416726004,76.28825219417922,-1667.1640416726004,-1743.4522938667797,,
F2,300.0,495.1542003331706,1933.579706704048,2,single_plane;segmented_plane,-1786.3700306577375,-1744.1664223091211,-1701.9628139605047,84.4072166972328,-1701.9628139605047,-1786.3700306577375,,
F2,300.0,504.7681042496115,1940.4718530429425,2,single_plane;segmented_plane,-1826.553684512619,-1780.2312364522368,-1733.908788391971,92.6448961206479,-1733.908788391971,-1826.553684512619,,
F2,300.0,514.3820081669837,1946.9302015441815,2,single_plane;segmented_plane,-1866.0902442958904,-1815.634907988133,-1765.1795716804918,100.91067261539864,-1765.1795716804918,-1866.0902442958904,,
F2,300.0,523.9959120834246,1953.3885500447952,2,single_plane;segmented_plane,-1905.626804075553,-1851.0385795207694,-1796.4503549659858,109.17644910956732,-1796.4503549659858,-1905.626804075553,,
F2,300.0,533.6098159998655,1942.0986327835185,2,single_plane;segmented_plane,-1918.6883641942404,-1859.3924741186202,-1800.0965840431163,118.59178015112413,-1800.0965840431163,-1918.6883641942404,,
F2,300.0,543.2237199163064,1926.234185391761,2,single_plane;segmented_plane,-1924.9261204958893,-1860.7744188217912,-1796.6227171478095,128.30340334807988,-1796.6227171478095,-1924.9261204958893,,
F2,300.0,552.8376238336787,1915.1185964300323,2,single_plane;segmented_plane,-1938.2477252738317,-1869.3940036974382,-1800.540282121161,137.70744315267075,-1800.540282121161,-1938.2477252738317,,
F2,300.0,562.4515277501196,1905.0154251579236,2,single_plane;segmented_plane,-1953.079548475449,-1879.5565941261593,-1806.0336397767533,147.0459086986957,-1806.0336397767533,-1953.079548475449,,
F2,300.0,572.0654316665605,1897.2901510796005,2,single_plane;segmented_plane,-1971.458469080273,-1893.3432901168708,-1815.228111153352,156.230357926921,-1815.228111153352,-1971.458469080273,,
F2,300.0,581.6793355830014,1892.0650513835096,2,single_plane;segmented_plane,-1993.566887361696,-1910.9404518873198,-1828.3140164129436,165.2528709487524,-1828.3140164129436,-1993.566887361696,,
F2,300.0,591.2932395003736,1888.277719296937,2,single_plane;segmented_plane,-2017.820016429876,-1930.7288865228184,-1843.6377566157607,174.18225981411524,-1843.6377566157607,-2017.820016429876,,
F2,300.0,600.9071434168145,1880.6491217888024,2,single_plane;segmented_plane,-2036.3431489930954,-1944.6629253409337,-1852.9827016886557,183.36044730443973,-1852.9827016886557,-2036.3431489930954,,
F2,300.0,610.5210473332554,1868.3534737777452,2,single_plane;segmented_plane,-2047.9044655603357,-1951.484005814651,-1855.0635460690828,192.8409194912529,-1855.0635460690828,-2047.9044655603357,,
F2,300.0,620.1349512496963,1856.7519784377791,2,single_plane;segmented_plane,-2060.501246210537,-1959.3630304934923,-1858.2248147764476,202.2764314340893,-1858.2248147764476,-2060.501246210537,,
F2,300.0,629.7488551670685,1848.735945297204,2,single_plane;segmented_plane,-2078.4464429731015,-1972.7065864142496,-1866.9667298553977,211.4797131177038,-1866.9667298553977,-2078.4464429731015,,
F2,300.0,639.3627590844408,1848.3384586770128,2,single_plane;segmented_plane,-2107.756187641062,-1997.661416735733,-1887.5666458302876,220.18954181077424,-1887.5666458302876,-2107.756187641062,,
F2,300.0,648.9766629999503,1854.1278619573168,2,single_plane;segmented_plane,-2146.2948851663386,-2032.0455622348236,-1917.7962393033085,228.4986458630301,-1917.7962393033085,-2146.2948851663386,,
F2,300.0,658.5905669163913,1866.185356740552,2,single_plane;segmented_plane,-2194.183663575095,-2075.982780650258,-1957.7818977253046,236.4017658497905,-1957.7818977253046,-2194.183663575095,,
F2,300.0,668.2044708337635,1874.6297245780763,2,single_plane;segmented_plane,-2236.682758513256,-2114.413304542075,-1992.1438505708938,244.53890794236213,-1992.1438505708938,-2236.682758513256,,
F2,300.0,677.8183747502044,1879.7530069242375,2,single_plane;segmented_plane,-2274.227806758019,-2147.7822284459835,-2021.3366501339478,252.8911566240713,-2021.3366501339478,-2274.227806758019,,
F2,300.0,687.4322786666453,1878.863637706528,2,single_plane;segmented_plane,-2302.803812604514,-2171.987390336697,-2041.17096806888,261.6328445356339,-2041.17096806888,-2302.803812604514,,
F2,300.0,697.0461825830862,1878.7993092830093,2,single_plane;segmented_plane,-2332.610527695506,-2197.4499804035295,-2062.289433111553,270.3210945839528,-2062.289433111553,-2332.610527695506,,
F2,300.0,706.6600865004584,1881.2040187102464,2,single_plane;segmented_plane,-2366.1002942570485,-2226.6755816875957,-2087.250869118143,278.84942513890564,-2087.250869118143,-2366.1002942570485,,
F2,300.0,716.2739904168993,1895.1968618013516,2,single_plane;segmented_plane,-2416.8760220996337,-2273.5624257577583,-2130.248829415883,286.6271926837508,-2130.248829415883,-2416.8760220996337,,
F2,300.0,725.8878943333402,1914.806098857844,2,single_plane;segmented_plane,-2476.0296968540642,-2329.0091035591904,-2181.9885102643166,294.04118658974767,-2181.9885102643166,-2476.0296968540642,,
F2,300.0,735.5017982497811,1927.7770627346144,2,single_plane;segmented_plane,-2525.281092561083,-2374.3385219534393,-2223.3959513456794,301.8851412154036,-2223.3959513456794,-2525.281092561083,,
F2,300.0,745.1157021671534,1938.103146621917,2,single_plane;segmented_plane,-2570.5871339607984,-2415.6369316480123,-2260.6867293351097,309.9004046256887,-2260.6867293351097,-2570.5871339607984,,
F2,300.0,754.7296060835943,1937.2236921402548,2,single_plane;segmented_plane,-2599.1779295697343,-2439.857204389642,-2280.5364792095497,318.64145036018454,-2280.5364792095497,-2599.1779295697343,,
F2,300.0,764.3435100000352,1936.3442376585929,2,single_plane;segmented_plane,-2627.76872517867,-2464.0774771312717,-2300.3862290839897,327.3824960946804,-2300.3862290839897,-2627.76872517867,,
F2,400.0,-389.3249599998817,1765.7628173828125,2,single_plane;segmented_plane,147.7381761552533,407.36662561353296,666.995075071929,519.2568989166757,666.995075071929,147.7381761552533,,
F2,400.0,-379.7110560834408,1765.7628173828125,2,single_plane;segmented_plane,149.857270351029,397.8168777208775,645.7764850906096,495.91921473958064,645.7764850906096,149.857270351029,,
F2,400.0,-370.0971521669999,1765.7628173828125,2,single_plane;segmented_plane,151.9763645468047,388.26712982798927,624.5578951092903,472.5815305624856,624.5578951092903,151.9763645468047,,
F2,400.0,-360.48324824962765,1765.7628173828125,2,single_plane;segmented_plane,154.0954587426968,378.7173819342861,603.3393051258754,449.2438463831786,603.3393051258754,154.0954587426968,,
F2,400.0,-350.86934433318675,1765.7628173828125,2,single_plane;segmented_plane,156.21455293847248,369.16763404151425,582.120715144556,425.90616220608354,582.120715144556,156.21455293847248,,
F2,400.0,-341.25544041674584,1765.7628173828125,2,single_plane;segmented_plane,158.33364713424817,359.6178861487424,560.9021251632366,402.56847802898847,560.9021251632366,158.33364713424817,,
F2,400.0,-331.64153650030494,1765.7628173828125,2,single_plane;segmented_plane,160.45274133002385,350.06813825597055,539.6835351818008,379.230793851777,539.6835351818008,160.45274133002385,,
F2,400.0,-322.0276325829327,1765.7628173828125,2,single_plane;segmented_plane,162.57183552591596,340.51839036215097,518.4649451985024,355.89310967258643,518.4649451985024,162.57183552591596,,
F2,400.0,-312.4137286664918,1765.7628173828125,2,single_plane;segmented_plane,164.69092972169165,330.9686424693791,497.2463552170666,332.55542549537495,497.2463552170666,164.69092972169165,,
F2,400.0,-302.7998247500509,1765.7628173828125,2,single_plane;segmented_plane,166.81002391746733,321.4188945766073,476.0277652357472,309.2177413182799,476.0277652357472,166.81002391746733,,
F2,400.0,-293.18592083361,1765.7628173828125,2,single_plane;segmented_plane,168.92911811324302,311.8691466838354,454.8091752544278,285.8800571411848,454.8091752544278,168.92911811324302,,
F2,400.0,-283.57201691623777,1765.7628173828125,2,single_plane;segmented_plane,171.04821230913512,302.31939879013225,433.59058527101297,262.54237296187785,433.59058527101297,171.04821230913512,,
F2,400.0,-273.95811299979687,1765.7628173828125,2,single_plane;segmented_plane,173.1673065049108,292.769650897244,412.3719952896936,239.2046887847828,412.3719952896936,173.1673065049108,,
F2,400.0,-264.34420908335596,1765.7628173828125,2,single_plane;segmented_plane,175.2864007006865,283.21990300458856,391.1534053083742,215.8670046076877,391.1534053083742,175.2864007006865,,
F2,400.0,-254.73030516691506,1765.7628173828125,2,single_plane;segmented_plane,177.40549489634577,273.6701551117003,369.9348153270548,192.52932043070905,369.9348153270548,177.40549489634577,,
F2,400.0,-245.11640124954283,1765.7628173828125,2,single_plane;segmented_plane,179.5245890923543,264.1204072179971,348.71622534363996,169.19163625128567,348.71622534363996,179.5245890923543,,
F2,400.0,-235.50249733310193,1765.7628173828125,2,single_plane;segmented_plane,181.64368328812998,254.57065932522528,327.4976353623206,145.8539520741906,327.4976353623206,181.64368328812998,,
F2,400.0,-225.88859341666102,1765.7628173828125,2,single_plane;segmented_plane,183.76277748390567,245.02091143245343,306.2790453810012,122.51626789709552,306.2790453810012,183.76277748390567,,
F2,400.0,-216.27468950022012,1765.7628173828125,2,single_plane;segmented_plane,185.88187167956494,235.47116353968158,285.0604553996818,99.17858372011688,285.0604553996818,185.88187167956494,,
F2,400.0,-206.6607855828479,1751.2409685865127,2,single_plane;segmented_plane,209.66313541447744,248.0538750020787,286.44461458968,76.78147917520255,286.44461458968,209.66313541447744,,
F2,400.0,-197.046881666407,1741.8891454058305,2,single_plane;segmented_plane,225.73229768208694,252.75705381005537,279.7818099380238,54.04951225593686,279.7818099380238,225.73229768208694,,
F2,400.0,-187.43297774996608,1745.438006443777,2,single_plane;segmented_plane,222.55757353873923,237.79855777602643,253.0395420131972,30.48196847445797,253.0395420131972,222.55757353873923,,
F2,400.0,-177.81907383259386,1740.325076323987,2,single_plane;segmented_plane,232.30360013479367,236.0413244352676,239.77904873574153,7.475448600947857,239.77904873574153,232.30360013479367,,
F2,400.0,-168.20516991615295,1755.751144530774,2,single_plane;segmented_plane,194.55032372742426,202.98101446358487,211.41170519974548,16.861381472321227,194.55032372742426,211.41170519974548,,
F2,400.0,-158.59126599971205,1776.1252417371122,2,single_plane;segmented_plane,141.62016483698972,162.37951244064607,183.138860044186,41.51869520719629,141.62016483698972,183.138860044186,,
F2,400.0,-148.97736208327115,1798.1608186997264,2,single_plane;segmented_plane,86.10397088225,119.2457823457662,152.3875938092824,66.28362292703241,86.10397088225,152.3875938092824,,
F2,400.0,-139.36345816683024,1796.608287769048,2,single_plane;segmented_plane,67.30184093303978,112.06221579830162,156.82259066367988,89.52074973064009,67.30184093303978,156.82259066367988,,
